"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"5579","Jeanne Chesley Ashworth (-Walker-)","F","21","157","57","United States","USA","1960 Winter","1960","Winter","Squaw Valley","Speed Skating","Speed Skating Women's 500 metres","Bronze"
"16527","Friederike ""Fritzi"" Burger (-Nishikawa-, -Russell)","F","21","157","NA","Austria","AUT","1932 Winter","1932","Winter","Lake Placid","Figure Skating","Figure Skating Women's Singles","Silver"
"22270","Alexandra Pauline ""Sasha"" Cohen","F","21","157","43","United States","USA","2006 Winter","2006","Winter","Torino","Figure Skating","Figure Skating Women's Singles","Silver"
"23615","Kendall Coyne","F","21","157","57","United States","USA","2014 Winter","2014","Winter","Sochi","Ice Hockey","Ice Hockey Women's Ice Hockey","Silver"
"6881","Angela Bailey","F","22","157","56","Canada","CAN","1984 Summer","1984","Summer","Los Angeles","Athletics","Athletics Women's 4 x 100 metres Relay","Silver"
"21573","Traian Ioachim Cihrean","M","23","157","52","Romania","ROU","1992 Summer","1992","Summer","Barcelona","Weightlifting","Weightlifting Men's Flyweight","Bronze"
"25651","Patricia Joan ""Trish"" Davies","F","23","157","60","Zimbabwe","ZIM","1980 Summer","1980","Summer","Moskva","Hockey","Hockey Women's Hockey","Gold"
"10448","Isaac ""Ike"" Berger","M","23","157","59.5","United States","USA","1960 Summer","1960","Summer","Roma","Weightlifting","Weightlifting Men's Featherweight","Silver"
"16216","Regina E. ""Gina"" Buggy","F","24","157","51","United States","USA","1984 Summer","1984","Summer","Los Angeles","Hockey","Hockey Women's Hockey","Bronze"
"24571","Grzegorz Cziura","M","24","157","55.5","Poland","POL","1976 Summer","1976","Summer","Montreal","Weightlifting","Weightlifting Men's Bantamweight","Silver"
"12767","Giuseppe Bognanni","M","25","157","52","Italy","ITA","1972 Summer","1972","Summer","Munich","Wrestling","Wrestling Men's Flyweight, Greco-Roman","Bronze"
"20789","Takashi Chinen","M","25","157","53","Japan","JPN","1992 Summer","1992","Summer","Barcelona","Gymnastics","Gymnastics Men's Team All-Around","Bronze"
"30695","Shannon M. Dunn-Downing","F","25","157","51","United States","USA","1998 Winter","1998","Winter","Nagano","Snowboarding","Snowboarding Women's Halfpipe","Bronze"
"2597","Constantin Alexandru","M","26","157","52","Romania","ROU","1980 Summer","1980","Summer","Moskva","Wrestling","Wrestling Men's Light-Flyweight, Greco-Roman","Silver"
"7227","Brita Pia Baldus","F","27","157","51","Germany","GER","1992 Summer","1992","Summer","Barcelona","Diving","Diving Women's Springboard","Bronze"
"10198","Joan Benoit (-Samuelson)","F","27","157","46","United States","USA","1984 Summer","1984","Summer","Los Angeles","Athletics","Athletics Women's Marathon","Gold"
"17774","Alisa Peta Camplin (-Warner)","F","27","157","49","Australia","AUS","2002 Winter","2002","Winter","Salt Lake City","Freestyle Skiing","Freestyle Skiing Women's Aerials","Gold"
"10448","Isaac ""Ike"" Berger","M","27","157","59.5","United States","USA","1964 Summer","1964","Summer","Tokyo","Weightlifting","Weightlifting Men's Featherweight","Silver"
"11146","Jamie Lynn Beyerle-Gray (-Corkish)","F","28","157","55","United States","USA","2012 Summer","2012","Summer","London","Shooting","Shooting Women's Small-Bore Rifle, Three Positions, 50 metres","Gold"
"17774","Alisa Peta Camplin (-Warner)","F","31","157","49","Australia","AUS","2006 Winter","2006","Winter","Torino","Freestyle Skiing","Freestyle Skiing Women's Aerials","Bronze"
"20110","Gwen Wentz Cheeseman (-Alexander)","F","32","157","58","United States","USA","1984 Summer","1984","Summer","Los Angeles","Hockey","Hockey Women's Hockey","Bronze"
"32500","Sirvart ""Silva"" Emirzyan","F","14","158","42","Soviet Union","URS","1980 Summer","1980","Summer","Moskva","Diving","Diving Women's Platform","Silver"
"25774","Dominique Margaux Dawes (-Thompson)","F","15","158","54","United States","USA","1992 Summer","1992","Summer","Barcelona","Gymnastics","Gymnastics Women's Team All-Around","Bronze"
"30619","Rodica Dunca (-Kszegi)","F","15","158","43","Romania","ROU","1980 Summer","1980","Summer","Moskva","Gymnastics","Gymnastics Women's Team All-Around","Silver"
"3281","Simona Amnar (-Tabr)","F","16","158","44","Romania","ROU","1996 Summer","1996","Summer","Atlanta","Gymnastics","Gymnastics Women's Individual All-Around","Bronze"
"3281","Simona Amnar (-Tabr)","F","16","158","44","Romania","ROU","1996 Summer","1996","Summer","Atlanta","Gymnastics","Gymnastics Women's Team All-Around","Bronze"
"3281","Simona Amnar (-Tabr)","F","16","158","44","Romania","ROU","1996 Summer","1996","Summer","Atlanta","Gymnastics","Gymnastics Women's Horse Vault","Gold"
"3281","Simona Amnar (-Tabr)","F","16","158","44","Romania","ROU","1996 Summer","1996","Summer","Atlanta","Gymnastics","Gymnastics Women's Floor Exercise","Silver"
"8727","Maritta Bauerschmidt (-Grieig)","F","18","158","43","East Germany","GDR","1968 Summer","1968","Summer","Mexico City","Gymnastics","Gymnastics Women's Team All-Around","Bronze"
"25774","Dominique Margaux Dawes (-Thompson)","F","19","158","54","United States","USA","1996 Summer","1996","Summer","Atlanta","Gymnastics","Gymnastics Women's Floor Exercise","Bronze"
"33053","Christine Errath (-Trettin, -Stber)","F","19","158","50","East Germany","GDR","1976 Winter","1976","Winter","Innsbruck","Figure Skating","Figure Skating Women's Singles","Bronze"
"25774","Dominique Margaux Dawes (-Thompson)","F","19","158","54","United States","USA","1996 Summer","1996","Summer","Atlanta","Gymnastics","Gymnastics Women's Team All-Around","Gold"
"654","Daniel Aceves Villagrn","M","19","158","52","Mexico","MEX","1984 Summer","1984","Summer","Los Angeles","Wrestling","Wrestling Men's Flyweight, Greco-Roman","Silver"
"3281","Simona Amnar (-Tabr)","F","20","158","44","Romania","ROU","2000 Summer","2000","Summer","Sydney","Gymnastics","Gymnastics Women's Floor Exercise","Bronze"
"3281","Simona Amnar (-Tabr)","F","20","158","44","Romania","ROU","2000 Summer","2000","Summer","Sydney","Gymnastics","Gymnastics Women's Individual All-Around","Gold"
"3281","Simona Amnar (-Tabr)","F","20","158","44","Romania","ROU","2000 Summer","2000","Summer","Sydney","Gymnastics","Gymnastics Women's Team All-Around","Gold"
"1071","Kseniya Dmitriyevna Afanasyeva","F","20","158","48","Russia","RUS","2012 Summer","2012","Summer","London","Gymnastics","Gymnastics Women's Team All-Around","Silver"
"20319","Chen Yongyan","F","21","158","44","China","CHN","1984 Summer","1984","Summer","Los Angeles","Gymnastics","Gymnastics Women's Team All-Around","Bronze"
"5883","Fernando Atzori","M","22","158","51","Italy","ITA","1964 Summer","1964","Summer","Tokyo","Boxing","Boxing Men's Flyweight","Gold"
"11242","Diana Bianchedi","F","22","158","46","Italy","ITA","1992 Summer","1992","Summer","Barcelona","Fencing","Fencing Women's Foil, Team","Gold"
"9747","Stefania Belmondo","F","23","158","45","Italy","ITA","1992 Winter","1992","Winter","Albertville","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","Bronze"
"25774","Dominique Margaux Dawes (-Thompson)","F","23","158","54","United States","USA","2000 Summer","2000","Summer","Sydney","Gymnastics","Gymnastics Women's Team All-Around","Bronze"
"9747","Stefania Belmondo","F","23","158","45","Italy","ITA","1992 Winter","1992","Winter","Albertville","Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","Gold"
"20293","Chen Xiaomin","F","23","158","63","China","CHN","2000 Summer","2000","Summer","Sydney","Weightlifting","Weightlifting Women's Middleweight","Gold"
"9747","Stefania Belmondo","F","23","158","45","Italy","ITA","1992 Winter","1992","Winter","Albertville","Cross Country Skiing","Cross Country Skiing Women's 5/10 kilometres Pursuit","Silver"
"22190","Roxana Daniela Coco","F","23","158","68","Romania","ROU","2012 Summer","2012","Summer","London","Weightlifting","Weightlifting Women's Light-Heavyweight","Silver"
"3519","Roman Amoyan","M","24","158","55","Armenia","ARM","2008 Summer","2008","Summer","Beijing","Wrestling","Wrestling Men's Featherweight, Greco-Roman","Bronze"
"3951","Lina Marie Andersson","F","24","158","58","Sweden","SWE","2006 Winter","2006","Winter","Torino","Cross Country Skiing","Cross Country Skiing Women's Team Sprint","Gold"
"14046","Hassiba Boulmerka","F","24","158","49","Algeria","ALG","1992 Summer","1992","Summer","Barcelona","Athletics","Athletics Women's 1,500 metres","Gold"
"9747","Stefania Belmondo","F","25","158","45","Italy","ITA","1994 Winter","1994","Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing Women's 5/10 kilometres Pursuit","Bronze"
"9747","Stefania Belmondo","F","25","158","45","Italy","ITA","1994 Winter","1994","Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","Bronze"
"20310","Chen Yanqing","F","25","158","58","China","CHN","2004 Summer","2004","Summer","Athina","Weightlifting","Weightlifting Women's Lightweight","Gold"
"30576","Alina Alexandra Dumitru (-Croitoru)","F","25","158","48","Romania","ROU","2008 Summer","2008","Summer","Beijing","Judo","Judo Women's Extra-Lightweight","Gold"
"18373","Robert John ""Bob"" Carmody","M","26","158","51","United States","USA","1964 Summer","1964","Summer","Tokyo","Boxing","Boxing Men's Flyweight","Bronze"
"9150","Yelena Yuryevna Bechke (-Petrova, -Ellis)","F","26","158","48","Unified Team-2","EUN","1992 Winter","1992","Winter","Albertville","Figure Skating","Figure Skating Mixed Pairs","Silver"
"25170","Dang Ye-Seo","F","27","158","50","South Korea","KOR","2008 Summer","2008","Summer","Beijing","Table Tennis","Table Tennis Women's Team","Bronze"
"6269","David Valeryevich Ayrapetyan","M","28","158","49","Russia","RUS","2012 Summer","2012","Summer","London","Boxing","Boxing Men's Light-Flyweight","Bronze"
"9747","Stefania Belmondo","F","29","158","45","Italy","ITA","1998 Winter","1998","Winter","Nagano","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","Bronze"
"19760","Chang Hye-Jin","F","29","158","50","South Korea","KOR","2016 Summer","2016","Summer","Rio de Janeiro","Archery","Archery Women's Individual","Gold"
"19760","Chang Hye-Jin","F","29","158","50","South Korea","KOR","2016 Summer","2016","Summer","Rio de Janeiro","Archery","Archery Women's Team","Gold"
"20310","Chen Yanqing","F","29","158","58","China","CHN","2008 Summer","2008","Summer","Beijing","Weightlifting","Weightlifting Women's Lightweight","Gold"
"2722","Rahim Aliabadi","M","29","158","48","Iran","IRI","1972 Summer","1972","Summer","Munich","Wrestling","Wrestling Men's Light-Flyweight, Greco-Roman","Silver"
"9747","Stefania Belmondo","F","29","158","45","Italy","ITA","1998 Winter","1998","Winter","Nagano","Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","Silver"
"30576","Alina Alexandra Dumitru (-Croitoru)","F","29","158","48","Romania","ROU","2012 Summer","2012","Summer","London","Judo","Judo Women's Extra-Lightweight","Silver"
"11242","Diana Bianchedi","F","30","158","46","Italy","ITA","2000 Summer","2000","Summer","Sydney","Fencing","Fencing Women's Foil, Team","Gold"
"29095","Anna Aleksandre Dogonadze-Lilkendey","F","31","158","52","Germany","GER","2004 Summer","2004","Summer","Athina","Trampolining","Trampolining Women's Individual","Gold"
"9747","Stefania Belmondo","F","33","158","45","Italy","ITA","2002 Winter","2002","Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","Bronze"
"9747","Stefania Belmondo","F","33","158","45","Italy","ITA","2002 Winter","2002","Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 15 kilometres","Gold"
"9747","Stefania Belmondo","F","33","158","45","Italy","ITA","2002 Winter","2002","Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","Silver"
"5724","rad Suleyman Aumova","F","46","158","57","Azerbaijan","AZE","2004 Summer","2004","Summer","Athina","Shooting","Shooting Women's Sporting Pistol, 25 metres","Bronze"
"29227","Carola Dombeck","F","16","159","44","East Germany","GDR","1976 Summer","1976","Summer","Montreal","Gymnastics","Gymnastics Women's Team All-Around","Bronze"
"6956","Oksana Serhivna Baiul","F","16","159","43","Ukraine","UKR","1994 Winter","1994","Winter","Lillehammer","Figure Skating","Figure Skating Women's Singles","Gold"
"29227","Carola Dombeck","F","16","159","44","East Germany","GDR","1976 Summer","1976","Summer","Montreal","Gymnastics","Gymnastics Women's Horse Vault","Silver"
"33469","Ralph Evans","M","18","159","48","Great Britain","GBR","1972 Summer","1972","Summer","Munich","Boxing","Boxing Men's Light-Flyweight","Bronze"
"13347","Yaowapa Boorapolchai","F","19","159","49","Thailand","THA","2004 Summer","2004","Summer","Athina","Taekwondo","Taekwondo Women's Flyweight","Bronze"
"11343","Heidi Biebl (-Schmid, -Prelevi)","F","19","159","56","Germany","GER","1960 Winter","1960","Winter","Squaw Valley","Alpine Skiing","Alpine Skiing Women's Downhill","Gold"
"26980","Meseret Defar Tola","F","20","159","42","Ethiopia","ETH","2004 Summer","2004","Summer","Athina","Athletics","Athletics Women's 5,000 metres","Gold"
"29618","Sara Dosho","F","21","159","69","Japan","JPN","2016 Summer","2016","Summer","Rio de Janeiro","Wrestling","Wrestling Women's Light-Heavyweight, Freestyle","Gold"
"20957","Choe Hyo-Sim","F","22","159","63","North Korea","PRK","2016 Summer","2016","Summer","Rio de Janeiro","Weightlifting","Weightlifting Women's Middleweight","Silver"
"28602","Stefan Dimitrov","M","22","159","59","Bulgaria","BUL","1980 Summer","1980","Summer","Moskva","Weightlifting","Weightlifting Men's Featherweight","Silver"
"15463","Alice Regina Brown (-Harris)","F","23","159","59","United States","USA","1984 Summer","1984","Summer","Los Angeles","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"27574","Deng Wei","F","23","159","63","China","CHN","2016 Summer","2016","Summer","Rio de Janeiro","Weightlifting","Weightlifting Women's Middleweight","Gold"
"15463","Alice Regina Brown (-Harris)","F","23","159","59","United States","USA","1984 Summer","1984","Summer","Los Angeles","Athletics","Athletics Women's 100 metres","Silver"
"26980","Meseret Defar Tola","F","24","159","42","Ethiopia","ETH","2008 Summer","2008","Summer","Beijing","Athletics","Athletics Women's 5,000 metres","Bronze"
"14314","Klavdiya Sergeyevna Boyarskikh","F","24","159","60","Soviet Union","URS","1964 Winter","1964","Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Women's 5 kilometres","Gold"
"14314","Klavdiya Sergeyevna Boyarskikh","F","24","159","60","Soviet Union","URS","1964 Winter","1964","Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","Gold"
"14314","Klavdiya Sergeyevna Boyarskikh","F","24","159","60","Soviet Union","URS","1964 Winter","1964","Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Women's 3 x 5 kilometres Relay","Gold"
"20324","Chen Yueling","F","24","159","50","China","CHN","1992 Summer","1992","Summer","Barcelona","Athletics","Athletics Women's 10 kilometres Walk","Gold"
"428","Elvan Abeylegesse","F","25","159","40","Turkey","TUR","2008 Summer","2008","Summer","Beijing","Athletics","Athletics Women's 5,000 metres","Silver"
"10012","Jnos Benedek","M","27","159","60","Hungary","HUN","1972 Summer","1972","Summer","Munich","Weightlifting","Weightlifting Men's Featherweight","Bronze"
"15463","Alice Regina Brown (-Harris)","F","27","159","59","United States","USA","1988 Summer","1988","Summer","Seoul","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"24036","Eglis Yaima Cruz Farfn","F","28","159","63","Cuba","CUB","2008 Summer","2008","Summer","Beijing","Shooting","Shooting Women's Small-Bore Rifle, Three Positions, 50 metres","Bronze"
"26980","Meseret Defar Tola","F","28","159","42","Ethiopia","ETH","2012 Summer","2012","Summer","London","Athletics","Athletics Women's 5,000 metres","Gold"
"7494","Bang Dae-Du","M","29","159","52","South Korea","KOR","1984 Summer","1984","Summer","Los Angeles","Wrestling","Wrestling Men's Flyweight, Greco-Roman","Bronze"
"20258","Chen Ruolin","F","15","160","47","China","CHN","2008 Summer","2008","Summer","Beijing","Diving","Diving Women's Platform","Gold"
"20258","Chen Ruolin","F","15","160","47","China","CHN","2008 Summer","2008","Summer","Beijing","Diving","Diving Women's Synchronized Platform","Gold"
"26856","Deena Diane Deardurff (-Schmidt)","F","15","160","53","United States","USA","1972 Summer","1972","Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Gold"
"9439","Roswitha Beier (-Sonntag)","F","15","160","52","East Germany","GDR","1972 Summer","1972","Summer","Munich","Swimming","Swimming Women's 100 metres Butterfly","Silver"
"9439","Roswitha Beier (-Sonntag)","F","15","160","52","East Germany","GDR","1972 Summer","1972","Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Silver"
"22752","Mariana Constantin","F","15","160","46","Romania","ROU","1976 Summer","1976","Summer","Montreal","Gymnastics","Gymnastics Women's Team All-Around","Silver"
"12540","Yevgeniya Aleksandrovna Bochkaryova","F","16","160","40","Russia","RUS","1996 Summer","1996","Summer","Atlanta","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group","Bronze"
